Area,Year,Domain Code,Domain,Area Code (M49),Element Code,Element,Item Code (CPC),Item,Year Code,Value,Yield_Loss_Percent,Avg_Deaths,Avg_Damage_USD,Total_Events
Pakistan,2021,QCL,Crops and livestock products,586,5412,Yield,01354,Strawberries,2021,3559.1,NA,2,NA,1
Pakistan,2021,QCL,Crops and livestock products,586,5412,Yield,01801,Sugar beet,2021,39201,-2.8341631558789775,2,NA,1
Pakistan,2021,QCL,Crops and livestock products,586,5412,Yield,01802,Sugar cane,2021,70341.4,-1.161013085665865,2,NA,1
Pakistan,2021,QCL,Crops and livestock products,586,5412,Yield,01445,Sunflower seed,2021,1484.3,-1.845752710306015,2,NA,1
Pakistan,2021,QCL,Crops and livestock products,586,5412,Yield,01530,Sweet potatoes,2021,8813.4,-9.678061649887375,2,NA,1
Pakistan,2021,QCL,Crops and livestock products,586,5412,Yield,01324,"Tangerines, mandarins, clementines",2021,13528.8,-0.5230933840575376,2,NA,1
Pakistan,2021,QCL,Crops and livestock products,586,5412,Yield,01234,Tomatoes,2021,11770.4,-14.568266544672307,2,NA,1
Pakistan,2021,QCL,Crops and livestock products,586,5412,Yield,01970,Unmanufactured tobacco,2021,3065.3,-17.16611879825703,2,NA,1
Pakistan,2021,QCL,Crops and livestock products,586,5412,Yield,01376,"Walnuts, in shell",2021,8266.4,3.073225068886678,2,NA,1
Pakistan,2021,QCL,Crops and livestock products,586,5412,Yield,01221,Watermelons,2021,39722.5,8.382306812310878,2,NA,1
Pakistan,2021,QCL,Crops and livestock products,586,5412,Yield,0111,Wheat,2021,2995.6,-4.46730601569311,2,NA,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01371,"Almonds, in shell",2022,2320.7,-4.451345755693565,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01341,Apples,2022,10413.8,-8.141394421483312,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01343,Apricots,2022,14478.4,-32.15403853701725,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01312,Bananas,2022,6493.7,-50.56458531382597,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,0115,Barley,2022,994.7,0.5697720911635278,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01701,"Beans, dry",2022,619.3,28.914141414141426,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01212,Cabbages,2022,22774.5,-19.347569762871743,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01229,Cantaloupes and other melons,2022,17703.8,5.0393438929803205,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01251,Carrots and turnips,2022,25019.4,1.3570628775094904,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01447,Castor oil seeds,2022,917.3,0.1523892456732438,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01213,Cauliflowers and broccoli,2022,24306.4,7.131422196241149,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01344.02,Cherries,2022,3035.9,-3.1075940768917265,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01703,"Chick peas, dry",2022,366.9,-38.452830188679236,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2022,2478.3,-10.05373240374795,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01460,"Coconuts, in shell",2022,17214.8,-102.12281319713514,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01232,Cucumbers and gherkins,2022,31410.9,-50.57235990604478,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01314,Dates,2022,2409.2,72.26117693113652,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2022,45573.1,-19.38881902965524,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01233,Eggplants (aubergines),2022,14249.4,3.4534626095087146,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01315,Figs,2022,1595.9,-8.233299423533408,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01657,"Ginger, raw",2022,750,-12.49437528123593,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01330,Grapes,2022,4270.1,36.354557920467414,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01252,Green garlic,2022,8579.9,10.157174420674563,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,0142,"Groundnuts, excluding shelled",2022,885.2,6.129374337221629,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01922.01,"Jute, raw or retted",2022,1120.4,-0,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01922.02,"Kenaf, and other textile bast fibres, raw or retted",2022,605.3,-0,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01322,Lemons and limes,2022,8343.4,-1.5222126230485669,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01704,"Lentils, dry",2022,600.9,-1.6063577950625636,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01214,Lettuce and chicory,2022,1093,-0.9420022164758077,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01441,Linseed,2022,713.2,1.1366786803437665,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,0112,Maize (corn),2022,6388.6,-10.841993858111987,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01316,"Mangoes, guavas and mangosteens",2022,13025.8,-3.891401271345278,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,0118,Millet,2022,1065.4,-6.678682286973069,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01239.01,Okra,2022,12218,-9.185798160874342,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01253.02,"Onions and shallots, dry (excluding dehydrated)",2022,14643.3,2.331770371309089,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01323,Oranges,2022,16258.3,1.0119029498614918,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01241.90,"Other beans, green",2022,8523.6,-44.9591836734694,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2022,4038.5,17.66229000163106,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01329,"Other citrus fruit, n.e.c.",2022,7188.1,-3.2565288591375405,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01359.90,"Other fruits, n.e.c.",2022,7847,1.9357902498156645,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2022,918.5,0.7027027027027027,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01449.90,"Other oil seeds, n.e.c.",2022,810.7,-0.433597621407334,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01709.90,Other pulses n.e.c.,2022,505.3,2.225232198142404,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01699,"Other stimulant, spice and aromatic crops, n.e.c.",2022,6590,-4.811133200795228,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01319,"Other tropical fruits, n.e.c.",2022,4638.8,-8.925258881818404,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01290.90,"Other vegetables, fresh n.e.c.",2022,14558.5,-10.079014025934747,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01317,Papayas,2022,7288.6,-31.82015481443971,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01345,Peaches and nectarines,2022,10225.8,-17.20114613180515,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01342.01,Pears,2022,8014.8,9.11173355408638,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01705,"Peas, dry",2022,656.8,-0.16775964617964145,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01242,"Peas, green",2022,8361,1.3905105615115128,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01359.01,Persimmons,2022,7541.1,-0.978843063738623,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01707,"Pigeon peas, dry",2022,722.6,-0.8091517857142954,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01375,"Pistachios, in shell",2022,1502.5,6.4387570832555,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01346,Plums and sloes,2022,12999.3,-27.275664561609624,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01321,Pomelos and grapefruits,2022,13392.3,-1.7535995137332314,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01510,Potatoes,2022,25266.6,-0.8095372989622355,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01235,"Pumpkins, squash and gourds",2022,14222.4,8.728966924646727,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01443,Rape or colza seed,2022,1484.1,-10.366624525916551,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,0113,Rice,2022,3690.3,6.650308610745716,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01921.01,"Seed cotton, unginned",2022,1124.1,46.84352390409987,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01444,Sesame seed,2022,586.2,8.506321211175276,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,0114,Sorghum,2022,819,1.9748653500897666,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,0141,Soya beans,2022,642.9,26.332072877277422,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01215,Spinach,2022,12707.6,-2.853072820130958,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01354,Strawberries,2022,3711.8,-4.290410497035775,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01801,Sugar beet,2022,39502.1,-0.7680926506976825,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01802,Sugar cane,2022,66711.2,5.160829895339014,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01445,Sunflower seed,2022,1566.2,-5.517752475914579,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01530,Sweet potatoes,2022,8634.1,2.034402160346737,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01324,"Tangerines, mandarins, clementines",2022,13470,0.43462834841227066,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01234,Tomatoes,2022,11888.7,-1.005063549242176,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01970,Unmanufactured tobacco,2022,3066.4,-0.03588555769418683,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01376,"Walnuts, in shell",2022,8731,-5.620342591696511,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,01221,Watermelons,2022,38773.8,2.3883189628044486,1739,15000000,1
Pakistan,2022,QCL,Crops and livestock products,586,5412,Yield,0111,Wheat,2022,2919.6,2.5370543463746826,1739,15000000,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01371,"Almonds, in shell",2023,2332.5,-0.5084672728056269,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01341,Apples,2023,10870.7,-4.38744742553152,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01343,Apricots,2023,9765.8,32.54917670460824,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01312,Bananas,2023,7428.9,-14.40165083080524,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,0115,Barley,2023,1072,-7.771187292651045,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01701,"Beans, dry",2023,764.1,-23.381236880348794,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01212,Cabbages,2023,30382.4,-33.405343695800134,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01229,Cantaloupes and other melons,2023,17156.6,3.0908618488686086,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01251,Carrots and turnips,2023,27324.6,-9.213650207439015,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01447,Castor oil seeds,2023,651,29.03085141175188,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01213,Cauliflowers and broccoli,2023,27418.7,-12.804446565513604,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01344.02,Cherries,2023,3113.7,-2.5626667545044213,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01703,"Chick peas, dry",2023,289.1,21.204687925865347,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2023,2289.8,7.606020255820521,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01460,"Coconuts, in shell",2023,27528.6,-59.91240095731579,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01232,Cucumbers and gherkins,2023,41679.4,-32.69088119092417,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01314,Dates,2023,4618.6,-91.70679063589576,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2023,48978.8,-7.4730487941351464,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01233,Eggplants (aubergines),2023,16379.9,-14.951506730107935,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01315,Figs,2023,1624.5,-1.7920922363556555,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01657,"Ginger, raw",2023,833.3,-11.10666666666666,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01330,Grapes,2023,3895.3,8.777312006744577,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01252,Green garlic,2023,8880.9,-3.5081993962633597,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,0142,"Groundnuts, excluding shelled",2023,846.5,4.371893357433353,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01922.01,"Jute, raw or retted",2023,1120.4,-0,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01922.02,"Kenaf, and other textile bast fibres, raw or retted",2023,605.3,-0,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01322,Lemons and limes,2023,8127,2.5936668504446585,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01704,"Lentils, dry",2023,628.4,-4.576468630387752,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01214,Lettuce and chicory,2023,1094.5,-0.1372369624885636,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01441,Linseed,2023,756.4,-6.057206954570938,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,0112,Maize (corn),2023,5999.2,6.0952321322355525,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01316,"Mangoes, guavas and mangosteens",2023,12151.6,6.71129604323726,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,0118,Millet,2023,1238.1,-16.20987422564293,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01239.01,Okra,2023,12069.2,1.2178752660009762,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01253.02,"Onions and shallots, dry (excluding dehydrated)",2023,13605.2,7.08924900807877,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01323,Oranges,2023,16979.9,-4.438348412810702,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01241.90,"Other beans, green",2023,6251.2,26.66009667276738,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2023,4683.2,-15.963847963352725,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01329,"Other citrus fruit, n.e.c.",2023,7068.9,1.6582963509133253,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01359.90,"Other fruits, n.e.c.",2023,6816.8,13.128584172295144,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2023,924,-0.5988023952095809,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01449.90,"Other oil seeds, n.e.c.",2023,814.3,-0.44406068829405565,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01709.90,Other pulses n.e.c.,2023,464.3,8.113991688106076,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01699,"Other stimulant, spice and aromatic crops, n.e.c.",2023,6524,1.0015174506828528,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01319,"Other tropical fruits, n.e.c.",2023,6188.7,-33.411658187462265,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01290.90,"Other vegetables, fresh n.e.c.",2023,13784.4,5.31716866435416,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01317,Papayas,2023,7353.3,-0.8876876217654943,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01345,Peaches and nectarines,2023,10894,-6.5344520722095165,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01342.01,Pears,2023,7921.7,1.1616010380795574,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01705,"Peas, dry",2023,671.3,-2.2076735688185143,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01242,"Peas, green",2023,7417.6,11.283339313479244,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01359.01,Persimmons,2023,7026.3,6.826590285236904,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01707,"Pigeon peas, dry",2023,719.9,0.37365070578467274,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01375,"Pistachios, in shell",2023,1780,-18.469217970049918,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01346,Plums and sloes,2023,14885.3,-14.50847353319025,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01321,Pomelos and grapefruits,2023,13046.2,2.5843208410803116,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01510,Potatoes,2023,24428.5,3.3170272217077037,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01235,"Pumpkins, squash and gourds",2023,15782.4,-10.968612892338845,10,NA,1
Pakistan,2023,QCL,Crops and livestock products,586,5412,Yield,01443,Rape or colza seed,2023,1168.4,21.272151472272746,10,NA,1
